manufacturer,model_name,category,screen_size,screen,ram,storage,operating_system,operating_system_version,weight,price,cpu_brand,cpu_speed,cpu_name,gpu_brand,gpu_name,screen_type
Acer,Nitro 5,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.7,1260.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
HP,ENVY -,Notebook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.34,1189.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Acer,Spin 5,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.5,847.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Asus,Zenbook UX430UA,Ultrabook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.25,1049.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad T560,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.3,1349.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
Toshiba,Tecra Z40-C-136,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.47,1725.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Not Touchscreen
Dell,Latitude E5570,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,7,2.09,1062.95,Intel,2.4,Core i5 6300U ,Intel,HD Graphics 520,Not Touchscreen
Lenovo,Yoga 900S-12ISK,Ultrabook,"12.5""",IPS Panel Touchscreen 2560x1440,8GB,512GB SSD,Windows,10,0.99,1399.0,Intel,1.2,Core M 6Y75 ,Intel,HD Graphics 515,Touchscreen
Dell,Vostro 3568,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.18,750.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,ZBook 15u,Workstation,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,7,1.9,1495.0,Intel,2.5,Core i7 6500U ,AMD,FirePro W4190M,Not Touchscreen
Lenovo,ThinkPad T460,Notebook,"14.0""",Full HD 1920x1080,8GB,1GB SSD,Windows,7,1.7,1199.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
HP,250 G6,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.86,690.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Asus,UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.4,941.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Asus,Rog GL702VM-GC354T,Gaming,"17.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,2.7,1599.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Vostro 5471,Ultrabook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.7,879.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,IdeaPad 300-17ISK,Notebook,"17.3""",1600x900,8GB,1TB HDD,Windows,10,3.0,659.0,Intel,2.3,Core i5 6200U ,AMD,Radeon R5 M330,Not Touchscreen
Acer,Aspire F5-573G,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,2.4,799.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce GTX 950M,Not Touchscreen
MSI,GS70 Stealth,Gaming,"17.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.6,1599.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 965M,Not Touchscreen
HP,ZBook 17,Workstation,"17.3""",IPS Panel Full HD 1920x1080,8GB,1TB HDD,Windows,7,3.0,2899.0,Intel,2.6,Core i7 6700HQ ,AMD,FirePro W6150M,Not Touchscreen
Dell,Latitude E5270,Ultrabook,"12.5""",1366x768,8GB,256GB SSD,Windows,7,1.5,1413.1,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
MSI,GE72 Apache,Gaming,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.9,1511.19,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 960M,Not Touchscreen
Dell,Inspiron 3576,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.13,767.8,Intel,1.8,Core i7 8550U ,AMD,Radeon 520,Not Touchscreen
HP,EliteBook 1030,Notebook,"13.3""",Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Windows,10,1.16,1699.0,Intel,1.1,Core M 6Y54 ,Intel,HD Graphics 515,Touchscreen
HP,ProBook 430,Notebook,"13.3""",Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.49,1103.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
HP,Spectre Pro,Ultrabook,"13.3""",Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.16,1969.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Not Touchscreen
Acer,Aspire A515-51G,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,841.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce MX150,Not Touchscreen
Dell,Inspiron 5567,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.36,638.8,Intel,2.5,Core i5 7200U ,AMD,Radeon R7 M445,Not Touchscreen
Dell,Latitude E7470,Ultrabook,"14.0""",Touchscreen 2560x1440,8GB,256GB SSD,Windows,10,1.5,1962.98,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Touchscreen
Lenovo,ThinkPad Yoga,Ultrabook,"12.5""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.3,1713.49,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Touchscreen
HP,EliteBook 820,Ultrabook,"12.5""",Full HD 1920x1080,8GB,256GB SSD,Windows,7,1.26,1199.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
HP,ProBook 440,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.64,1010.51,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Latitude 5590,Ultrabook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.88,1096.16,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
HP,ProBook 470,Notebook,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.5,977.0,Intel,1.6,Core i5 8250U ,Nvidia,GeForce 930MX,Not Touchscreen
Lenovo,Thinkpad L560,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.3,1049.6,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
HP,EliteBook 850,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD +  500GB HDD,Windows,10,1.84,2103.34,Intel,2.4,Core i5 6300U ,Intel,HD Graphics 520,Not Touchscreen
HP,EliteBook 1040,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,7,1.43,1469.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.02,855.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
HP,Noteb Pav,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,1TB HDD,Windows,10,1.91,979.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
Dell,Inspiron 5578,2 in 1 Convertible,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,2.3,1094.0,Intel,2.7,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
HP,ProBook 430,Notebook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.49,1090.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Acer,Aspire ES1-523,Notebook,"15.6""",1366x768,8GB,1TB HDD,Windows,10,2.4,449.0,AMD,2.2,A8-Series 7410 ,AMD,Radeon R5,Not Touchscreen
HP,ProBook 450,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.04,1070.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
MSI,GL72M 7RDX,Gaming,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.7,1095.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.29,1458.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 5368,2 in 1 Convertible,"13.3""",Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.62,798.01,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Touchscreen
Apple,"MacBook 12""",Ultrabook,"12.0""",IPS Panel Retina Display 2304x1440,8GB,256GB Flash Storage,Mac OS,X,0.92,1300.0,Intel,1.1,Core M ,Intel,HD Graphics 515,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,870.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Dell,Inspiron 5370,Ultrabook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.4,955.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Asus,FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,Gaming,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.2,949.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Toshiba,Tecra X40-D-10G,Notebook,"14.0""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.25,1535.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
Dell,Inspiron 7560,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.0,1207.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
Toshiba,Portege X30-D-10J,Notebook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.05,1672.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 7570,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,512GB SSD,Windows,10,2.16,1262.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce 940MX,Not Touchscreen
Dell,Inspiron 5770,Notebook,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.8,1142.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Windows,10,2.0,1699.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050M,Touchscreen
Lenovo,ThinkPad E480,Notebook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.75,1049.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,Thinkpad E570,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.3,1011.99,Intel,2.5,Core i5 7200U ,Nvidia,GeForce 940MX,Not Touchscreen
Asus,VivoBook Pro,Gaming,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,1.99,1350.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Acer,Aspire 5,Notebook,"15.6""",1366x768,8GB,1TB HDD,Windows,10,2.2,579.0,AMD,2.5,A10-Series 9620P ,AMD,Radeon RX 540,Not Touchscreen
Lenovo,Thinkpad X260,Ultrabook,"12.5""",IPS Panel 1366x768,8GB,1GB SSD,Windows,10,1.3,1099.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
Lenovo,Ideapad 520-15IKBR,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.17,898.9,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
HP,EliteBook 840,Notebook,"14.0""",Full HD 1920x1080,8GB,1TB SSD,Windows,10,1.48,1749.0,Intel,2.8,Core i7 7600U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad 13,Notebook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.4,949.0,Intel,2.4,Core i3 7100U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad L570,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.3,911.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,"15.6""",1366x768,8GB,256GB SSD,Windows,10,1.91,618.99,Intel,2.5,Core i5 7200U ,AMD,Radeon 520,Not Touchscreen
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,"13.9""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.4,1599.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
HP,15-BW094nd (A6-9220/8GB/128GB/W10),Notebook,"15.6""",1366x768,8GB,128GB SSD,Windows,10,1.91,445.9,AMD,2.5,A6-Series A6-9220 ,AMD,Radeon R4 Graphics,Not Touchscreen
Dell,Vostro 5370,Ultrabook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.41,949.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,ThinkPad 13,Notebook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.44,949.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Asus,ZenBook UX510UX-CN211T,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,2.0,1224.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 3576,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.2,675.0,Intel,1.6,Core i5 8250U ,AMD,Radeon 520,Not Touchscreen
Lenovo,Thinkpad T470,Notebook,"14.0""",Full HD 1920x1080,8GB,1GB SSD,Windows,10,1.7,1364.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Precision M5520,Workstation,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.78,2408.0,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M1200,Not Touchscreen
Dell,Latitude E5470,Notebook,"14.0""",1366x768,8GB,128GB SSD,Windows,10,1.79,740.0,Intel,2.3,Core i3 6100U ,Intel,HD Graphics 520,Not Touchscreen
MSI,GV62 7RD-1686NL,Gaming,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,1027.74,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,"15.6""",1366x768,8GB,128GB SSD,Windows,10,1.91,589.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,ProBook 650,Workstation,"15.6""",IPS Panel Full HD 1920x1080,8GB,512GB SSD,Windows,10,2.31,1534.0,Intel,2.9,Core i7 7820HQ ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad T470,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.65,1345.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.36,979.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Dell,Alienware 17,Notebook,"17.3""",IPS Panel Full HD 1920x1080,8GB,1TB HDD,Windows,10,4.42,2046.0,Intel,2.7,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Asus,ZenBook Flip,2 in 1 Convertible,"13.3""",Full HD / Touchscreen 1920x1080,8GB,512GB SSD +  512GB SSD,Windows,10,1.1,1499.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Microsoft,Surface Laptop,Ultrabook,"13.5""",Touchscreen 2256x1504,8GB,256GB SSD,Windows,10 S,1.25,1799.0,Intel,2.5,Core i7 7660U ,Intel,Iris Plus Graphics 640,Touchscreen
HP,Envy 13-AB002nv,Ultrabook,"13.3""",IPS Panel Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.34,1323.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 3567,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.24,565.0,Intel,2.5,Core i5 7200U ,AMD,Radeon R5 M430,Not Touchscreen
Asus,Pro P2540UA-AB51,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.37,749.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,Thinkpad P51,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.67,2090.0,Intel,2.9,Core i7 7820HQ ,Nvidia,Quadro M2200M,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,2TB HDD,Windows,10,2.02,759.0,Intel,1.6,Core i5 8250U ,AMD,Radeon 530,Not Touchscreen
HP,Spectre x360,2 in 1 Convertible,"13.3""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,8GB,512GB SSD,Windows,10,1.29,1999.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
HP,ZBook 15u,Notebook,"15.6""",Full HD 1920x1080,8GB,500GB HDD,Windows,10,1.9,1154.0,Intel,2.5,Core i5 7200U ,AMD,FirePro W4190M ,Not Touchscreen
Dell,Latitude 7390,Ultrabook,"13.3""",Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.42,1841.85,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Dell,Inspiron 5579,2 in 1 Convertible,"15.6""",Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,2.67,799.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,128GB SSD,Windows,10,1.29,899.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,"13.9""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Windows,10,1.37,1849.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Asus,VivoBook Pro,Notebook,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.1,1145.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce 150MX,Not Touchscreen
Lenovo,ThinkPad T570,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.99,1729.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Acer,Nitro AN515-51,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.5,846.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,Latitude 5580,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.9,1116.99,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,ProBook 470,Notebook,"17.3""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.63,1280.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 930MX,Not Touchscreen
Acer,Aspire R7,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.6,689.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Touchscreen
Dell,Inspiron 5577,Gaming,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.56,879.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Lenovo,Thinkpad P71,Notebook,"17.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,3.4,2999.0,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M620M,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,8GB,128GB SSD,Windows,10,1.21,1599.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Dell,Vostro 5468,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.6,859.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Fujitsu,Lifebook A557,Notebook,"15.6""",1366x768,8GB,1TB HDD,Windows,10,2.2,739.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,ZBook 17,Workstation,"17.3""",1600x900,8GB,500GB HDD,Windows,10,3.14,1860.99,Intel,2.8,Core i5 7440HQ ,Nvidia,Quadro M1200,Not Touchscreen
HP,14-am079na (N3710/8GB/2TB/W10),Notebook,"14.0""",1366x768,8GB,2TB HDD,Windows,10,1.94,389.0,Intel,1.6,Pentium Quad Core N3710 ,Intel,HD Graphics 405,Not Touchscreen
Lenovo,Thinkpad E570,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.3,830.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,ZBook 15u,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,1.9,1269.0,Intel,2.7,Core i7 7500U ,AMD,FirePro W4190M ,Not Touchscreen
Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,"17.3""",Full HD 1920x1080,8GB,256GB SSD +  500GB HDD,Windows,10,2.69,891.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce GTX 950M,Not Touchscreen
Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.5,839.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
HP,Probook 470,Notebook,"17.3""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.5,1018.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce 930MX ,Not Touchscreen
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,"13.9""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.38,1079.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
HP,Envy 13-AB020nr,Ultrabook,"13.3""",IPS Panel Quad HD+ 3200x1800,8GB,256GB SSD,Windows,10,1.34,1145.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Vostro 5568,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.18,836.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,Probook 450,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.04,889.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce 930MX,Not Touchscreen
Lenovo,Legion Y720-15IKB,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,3.2,1399.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
HP,Spectre X360,Ultrabook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.32,1399.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 5579,2 in 1 Convertible,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,1TB HDD,Windows,10,2.08,819.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Lenovo,ThinkPad L470,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,7,2.02,1340.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
Toshiba,Satellite Pro,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,500GB HDD,Windows,10,2.0,860.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Asus,Zenbook UX510UW-FI095T,Notebook,"15.6""",IPS Panel 4K Ultra HD 3840x2160,8GB,256GB SSD +  1TB HDD,Windows,10,2.0,1299.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce GTX 960M,Not Touchscreen
Asus,ROG Strix,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.3,1649.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Latitude 5580,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.93,1369.0,Intel,2.8,Core i7 7600U ,Nvidia,GeForce 930MX,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,797.41,Intel,1.6,Core i5 8250U ,AMD,Radeon 530,Not Touchscreen
HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,"15.6""",Touchscreen 1366x768,8GB,1TB HDD,Windows,10,2.04,559.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
Lenovo,Thinkpad E470,Notebook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.87,859.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Windows,10,1.2,1399.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  2TB HDD,Windows,10,2.2,985.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
